State 1,State 2,Year,Gender,Age Group,Type of Area,Literacy Rate (%)
Andhra,Pradesh,2022,Female,25-34,Urban,"71.21"
Andhra,Pradesh,2022,Female,25-34,Rural,"95.32"
Andhra,Pradesh,2022,Female,35-44,Urban,"55.56"
Andhra,Pradesh,2022,Female,35-44,Rural,"74.63"
Andhra,Pradesh,2022,Female,45-54,Urban,"50.57"
Andhra,Pradesh,2022,Female,45-54,Rural,"73.43"
Andhra,Pradesh,2022,Female,55+,Urban,"52.82"
Andhra,Pradesh,2022,Female,55+,Rural,"55.94"
Arunachal,Pradesh,2000,Male,15-24,Urban,"55.88"
Arunachal,Pradesh,2000,Male,15-24,Rural,"82.46"
Arunachal,Pradesh,2000,Male,25-34,Urban,"87.3"
Arunachal,Pradesh,2000,Male,25-34,Rural,"79.17"
Arunachal,Pradesh,2000,Male,35-44,Urban,"98.11"
Arunachal,Pradesh,2000,Male,35-44,Rural,"68.74"
Arunachal,Pradesh,2000,Male,45-54,Urban,"64.29"
Arunachal,Pradesh,2000,Male,45-54,Rural,"93.43"
Arunachal,Pradesh,2000,Male,55+,Urban,"61.18"
Arunachal,Pradesh,2000,Male,55+,Rural,"98.16"
Arunachal,Pradesh,2000,Female,15-24,Urban,"50.61"
Arunachal,Pradesh,2000,Female,15-24,Rural,"98.49"
Arunachal,Pradesh,2000,Female,25-34,Urban,"52.16"
Arunachal,Pradesh,2000,Female,25-34,Rural,"94.56"
Arunachal,Pradesh,2000,Female,35-44,Urban,"76.39"
Arunachal,Pradesh,2000,Female,35-44,Rural,"99.65"
Arunachal,Pradesh,2000,Female,45-54,Urban,"53.69"
Arunachal,Pradesh,2000,Female,45-54,Rural,"77.69"
Arunachal,Pradesh,2000,Female,55+,Urban,"98.47"
Arunachal,Pradesh,2000,Female,55+,Rural,"76.15"
Arunachal,Pradesh,2001,Male,15-24,Urban,"81.47"
Arunachal,Pradesh,2001,Male,15-24,Rural,"84.79"
Arunachal,Pradesh,2001,Male,25-34,Urban,"72.73"
Arunachal,Pradesh,2001,Male,25-34,Rural,"81.38"
Arunachal,Pradesh,2001,Male,35-44,Urban,"79.22"
Arunachal,Pradesh,2001,Male,35-44,Rural,"95.06"
Arunachal,Pradesh,2001,Male,45-54,Urban,"52.27"
Arunachal,Pradesh,2001,Male,45-54,Rural,"64.05"
Arunachal,Pradesh,2001,Male,55+,Urban,"97.52"
Arunachal,Pradesh,2001,Male,55+,Rural,"94.51"
Arunachal,Pradesh,2001,Female,15-24,Urban,"72.78"
Arunachal,Pradesh,2001,Female,15-24,Rural,"81.01"
Arunachal,Pradesh,2001,Female,25-34,Urban,"63.87"
Arunachal,Pradesh,2001,Female,25-34,Rural,"59.41"
Arunachal,Pradesh,2001,Female,35-44,Urban,"73.18"
Arunachal,Pradesh,2001,Female,35-44,Rural,"67.67"
Arunachal,Pradesh,2001,Female,45-54,Urban,"79.18"
Arunachal,Pradesh,2001,Female,45-54,Rural,"53.89"
Arunachal,Pradesh,2001,Female,55+,Urban,"98.72"
Arunachal,Pradesh,2001,Female,55+,Rural,"99.31"
Arunachal,Pradesh,2002,Male,15-24,Urban,"84.91"
Arunachal,Pradesh,2002,Male,15-24,Rural,"76.8"
Arunachal,Pradesh,2002,Male,25-34,Urban,"65.48"
Arunachal,Pradesh,2002,Male,25-34,Rural,"90.69"
Arunachal,Pradesh,2002,Male,35-44,Urban,"84.24"
Arunachal,Pradesh,2002,Male,35-44,Rural,"58.13"
Arunachal,Pradesh,2002,Male,45-54,Urban,"95.55"
Arunachal,Pradesh,2002,Male,45-54,Rural,"91.13"
Arunachal,Pradesh,2002,Male,55+,Urban,"97.49"
Arunachal,Pradesh,2002,Male,55+,Rural,"86.29"
Arunachal,Pradesh,2002,Female,15-24,Urban,"80.67"
Arunachal,Pradesh,2002,Female,15-24,Rural,"70.91"
Arunachal,Pradesh,2002,Female,25-34,Urban,"96.64"
Arunachal,Pradesh,2002,Female,25-34,Rural,"93.3"
Arunachal,Pradesh,2002,Female,35-44,Urban,"52.26"
Arunachal,Pradesh,2002,Female,35-44,Rural,"51.32"
Arunachal,Pradesh,2002,Female,45-54,Urban,"68.82"
Arunachal,Pradesh,2002,Female,45-54,Rural,"90.53"
Arunachal,Pradesh,2002,Female,55+,Urban,"99.36"
Arunachal,Pradesh,2002,Female,55+,Rural,"57.52"
Arunachal,Pradesh,2003,Male,15-24,Urban,"79.71"
Arunachal,Pradesh,2003,Male,15-24,Rural,"69.04"
Arunachal,Pradesh,2003,Male,25-34,Urban,"98.5"
Arunachal,Pradesh,2003,Male,25-34,Rural,"92.11"
Arunachal,Pradesh,2003,Male,35-44,Urban,"91.92"
Arunachal,Pradesh,2003,Male,35-44,Rural,"73.43"
Arunachal,Pradesh,2003,Male,45-54,Urban,"70.74"
Arunachal,Pradesh,2003,Male,45-54,Rural,"63.67"
Arunachal,Pradesh,2003,Male,55+,Urban,"52.82"
Arunachal,Pradesh,2003,Male,55+,Rural,"93.24"
Arunachal,Pradesh,2003,Female,15-24,Urban,"90.65"
Arunachal,Pradesh,2003,Female,15-24,Rural,"99.99"
Arunachal,Pradesh,2003,Female,25-34,Urban,"99.83"
Arunachal,Pradesh,2003,Female,25-34,Rural,"77.77"
Arunachal,Pradesh,2003,Female,35-44,Urban,"88.45"
Arunachal,Pradesh,2003,Female,35-44,Rural,"97.24"
Arunachal,Pradesh,2003,Female,45-54,Urban,"92.48"
Arunachal,Pradesh,2003,Female,45-54,Rural,"62.37"
Arunachal,Pradesh,2003,Female,55+,Urban,"72.53"
Arunachal,Pradesh,2003,Female,55+,Rural,"56.46"
Arunachal,Pradesh,2004,Male,15-24,Urban,"97.7"
Arunachal,Pradesh,2004,Male,15-24,Rural,"80.31"
Arunachal,Pradesh,2004,Male,25-34,Urban,"61.43"
Arunachal,Pradesh,2004,Male,25-34,Rural,"83.59"
Arunachal,Pradesh,2004,Male,35-44,Urban,"80.91"
Arunachal,Pradesh,2004,Male,35-44,Rural,"67.91"
Arunachal,Pradesh,2004,Male,45-54,Urban,"55.68"
Arunachal,Pradesh,2004,Male,45-54,Rural,"83.58"
Arunachal,Pradesh,2004,Male,55+,Urban,"76.02"
Arunachal,Pradesh,2004,Male,55+,Rural,"88.62"
Arunachal,Pradesh,2004,Female,15-24,Urban,"76.01"
Arunachal,Pradesh,2004,Female,15-24,Rural,"92.61"
Arunachal,Pradesh,2004,Female,25-34,Urban,"77.6"
Arunachal,Pradesh,2004,Female,25-34,Rural,"78.05"
Arunachal,Pradesh,2004,Female,35-44,Urban,"93.83"
Arunachal,Pradesh,2004,Female,35-44,Rural,"70.17"
Arunachal,Pradesh,2004,Female,45-54,Urban,"56.7"
Arunachal,Pradesh,2004,Female,45-54,Rural,"51.44"
Arunachal,Pradesh,2004,Female,55+,Urban,"87.76"
Arunachal,Pradesh,2004,Female,55+,Rural,"81.02"
Arunachal,Pradesh,2005,Male,15-24,Urban,"85.2"
Arunachal,Pradesh,2005,Male,15-24,Rural,"60.65"
Arunachal,Pradesh,2005,Male,25-34,Urban,"56.82"
Arunachal,Pradesh,2005,Male,25-34,Rural,"50.73"
Arunachal,Pradesh,2005,Male,35-44,Urban,"67.53"
Arunachal,Pradesh,2005,Male,35-44,Rural,"79.5"
Arunachal,Pradesh,2005,Male,45-54,Urban,"69.61"
Arunachal,Pradesh,2005,Male,45-54,Rural,"71.87"
Arunachal,Pradesh,2005,Male,55+,Urban,"95.21"
Arunachal,Pradesh,2005,Male,55+,Rural,"67.41"
Arunachal,Pradesh,2005,Female,15-24,Urban,"75.7"
Arunachal,Pradesh,2005,Female,15-24,Rural,"89.18"
Arunachal,Pradesh,2005,Female,25-34,Urban,"69.83"
Arunachal,Pradesh,2005,Female,25-34,Rural,"81.1"
Arunachal,Pradesh,2005,Female,35-44,Urban,"93.12"
Arunachal,Pradesh,2005,Female,35-44,Rural,"97.48"
Arunachal,Pradesh,2005,Female,45-54,Urban,"57.35"
Arunachal,Pradesh,2005,Female,45-54,Rural,"96.33"
Arunachal,Pradesh,2005,Female,55+,Urban,"74.61"
Arunachal,Pradesh,2005,Female,55+,Rural,"62.91"
Arunachal,Pradesh,2006,Male,15-24,Urban,"72.96"
Arunachal,Pradesh,2006,Male,15-24,Rural,"99.0"
Arunachal,Pradesh,2006,Male,25-34,Urban,"74.63"
Arunachal,Pradesh,2006,Male,25-34,Rural,"66.44"
Arunachal,Pradesh,2006,Male,35-44,Urban,"81.67"
Arunachal,Pradesh,2006,Male,35-44,Rural,"62.01"
Arunachal,Pradesh,2006,Male,45-54,Urban,"53.79"
Arunachal,Pradesh,2006,Male,45-54,Rural,"56.44"
Arunachal,Pradesh,2006,Male,55+,Urban,"56.4"
Arunachal,Pradesh,2006,Male,55+,Rural,"57.6"
Arunachal,Pradesh,2006,Female,15-24,Urban,"56.94"
Arunachal,Pradesh,2006,Female,15-24,Rural,"82.04"
Arunachal,Pradesh,2006,Female,25-34,Urban,"59.09"
Arunachal,Pradesh,2006,Female,25-34,Rural,"67.28"
Arunachal,Pradesh,2006,Female,35-44,Urban,"94.84"
Arunachal,Pradesh,2006,Female,35-44,Rural,"73.7"
Arunachal,Pradesh,2006,Female,45-54,Urban,"83.38"
Arunachal,Pradesh,2006,Female,45-54,Rural,"58.62"
Arunachal,Pradesh,2006,Female,55+,Urban,"59.61"
Arunachal,Pradesh,2006,Female,55+,Rural,"52.04"
Arunachal,Pradesh,2007,Male,15-24,Urban,"58.45"
Arunachal,Pradesh,2007,Male,15-24,Rural,"63.93"
Arunachal,Pradesh,2007,Male,25-34,Urban,"58.85"
Arunachal,Pradesh,2007,Male,25-34,Rural,"54.44"
Arunachal,Pradesh,2007,Male,35-44,Urban,"56.03"
Arunachal,Pradesh,2007,Male,35-44,Rural,"73.04"
Arunachal,Pradesh,2007,Male,45-54,Urban,"60.32"
Arunachal,Pradesh,2007,Male,45-54,Rural,"68.21"
Arunachal,Pradesh,2007,Male,55+,Urban,"75.17"
Arunachal,Pradesh,2007,Male,55+,Rural,"84.52"
Arunachal,Pradesh,2007,Female,15-24,Urban,"51.97"
Arunachal,Pradesh,2007,Female,15-24,Rural,"89.97"
Arunachal,Pradesh,2007,Female,25-34,Urban,"81.4"
Arunachal,Pradesh,2007,Female,25-34,Rural,"54.09"
Arunachal,Pradesh,2007,Female,35-44,Urban,"93.68"
Arunachal,Pradesh,2007,Female,35-44,Rural,"96.04"
Arunachal,Pradesh,2007,Female,45-54,Urban,"53.05"
Arunachal,Pradesh,2007,Female,45-54,Rural,"63.84"
Arunachal,Pradesh,2007,Female,55+,Urban,"90.31"
Arunachal,Pradesh,2007,Female,55+,Rural,"87.41"
Arunachal,Pradesh,2008,Male,15-24,Urban,"59.23"
Arunachal,Pradesh,2008,Male,15-24,Rural,"60.47"
Arunachal,Pradesh,2008,Male,25-34,Urban,"68.52"
Arunachal,Pradesh,2008,Male,25-34,Rural,"74.23"
Arunachal,Pradesh,2008,Male,35-44,Urban,"80.91"
Arunachal,Pradesh,2008,Male,35-44,Rural,"68.45"
Arunachal,Pradesh,2008,Male,45-54,Urban,"73.13"
Arunachal,Pradesh,2008,Male,45-54,Rural,"87.37"
Arunachal,Pradesh,2008,Male,55+,Urban,"51.83"
Arunachal,Pradesh,2008,Male,55+,Rural,"62.62"
Arunachal,Pradesh,2008,Female,15-24,Urban,"85.67"
Arunachal,Pradesh,2008,Female,15-24,Rural,"94.76"
Arunachal,Pradesh,2008,Female,25-34,Urban,"75.58"
Arunachal,Pradesh,2008,Female,25-34,Rural,"76.61"
Arunachal,Pradesh,2008,Female,35-44,Urban,"55.36"
Arunachal,Pradesh,2008,Female,35-44,Rural,"72.37"
Arunachal,Pradesh,2008,Female,45-54,Urban,"76.63"
Arunachal,Pradesh,2008,Female,45-54,Rural,"62.12"
Arunachal,Pradesh,2008,Female,55+,Urban,"63.46"
Arunachal,Pradesh,2008,Female,55+,Rural,"68.86"
Arunachal,Pradesh,2009,Male,15-24,Urban,"51.0"
Arunachal,Pradesh,2009,Male,15-24,Rural,"66.1"
Arunachal,Pradesh,2009,Male,25-34,Urban,"60.57"
Arunachal,Pradesh,2009,Male,25-34,Rural,"66.37"
Arunachal,Pradesh,2009,Male,35-44,Urban,"55.99"
Arunachal,Pradesh,2009,Male,35-44,Rural,"94.53"
Arunachal,Pradesh,2009,Male,45-54,Urban,"79.68"
Arunachal,Pradesh,2009,Male,45-54,Rural,"83.96"
Arunachal,Pradesh,2009,Male,55+,Urban,"89.46"
Arunachal,Pradesh,2009,Male,55+,Rural,"74.92"
Arunachal,Pradesh,2009,Female,15-24,Urban,"54.35"
Arunachal,Pradesh,2009,Female,15-24,Rural,"76.86"
Arunachal,Pradesh,2009,Female,25-34,Urban,"79.34"
Arunachal,Pradesh,2009,Female,25-34,Rural,"87.27"
Arunachal,Pradesh,2009,Female,35-44,Urban,"71.58"
Arunachal,Pradesh,2009,Female,35-44,Rural,"56.38"
Arunachal,Pradesh,2009,Female,45-54,Urban,"64.19"
Arunachal,Pradesh,2009,Female,45-54,Rural,"68.15"
Arunachal,Pradesh,2009,Female,55+,Urban,"82.3"
Arunachal,Pradesh,2009,Female,55+,Rural,"78.54"
Arunachal,Pradesh,2010,Male,15-24,Urban,"67.8"
Arunachal,Pradesh,2010,Male,15-24,Rural,"99.33"
Arunachal,Pradesh,2010,Male,25-34,Urban,"80.29"
Arunachal,Pradesh,2010,Male,25-34,Rural,"61.86"
Arunachal,Pradesh,2010,Male,35-44,Urban,"55.09"
Arunachal,Pradesh,2010,Male,35-44,Rural,"57.64"
Arunachal,Pradesh,2010,Male,45-54,Urban,"62.3"
Arunachal,Pradesh,2010,Male,45-54,Rural,"58.03"
Arunachal,Pradesh,2010,Male,55+,Urban,"59.33"
Arunachal,Pradesh,2010,Male,55+,Rural,"64.25"
Arunachal,Pradesh,2010,Female,15-24,Urban,"58.67"
Arunachal,Pradesh,2010,Female,15-24,Rural,"94.84"
Arunachal,Pradesh,2010,Female,25-34,Urban,"54.01"
Arunachal,Pradesh,2010,Female,25-34,Rural,"76.23"
Arunachal,Pradesh,2010,Female,35-44,Urban,"70.52"
Arunachal,Pradesh,2010,Female,35-44,Rural,"99.12"
Arunachal,Pradesh,2010,Female,45-54,Urban,"55.6"
Arunachal,Pradesh,2010,Female,45-54,Rural,"69.89"
Arunachal,Pradesh,2010,Female,55+,Urban,"98.47"
Arunachal,Pradesh,2010,Female,55+,Rural,"93.28"
Arunachal,Pradesh,2011,Male,15-24,Urban,"90.85"
Arunachal,Pradesh,2011,Male,15-24,Rural,"62.9"
Arunachal,Pradesh,2011,Male,25-34,Urban,"58.54"
Arunachal,Pradesh,2011,Male,25-34,Rural,"83.43"
Arunachal,Pradesh,2011,Male,35-44,Urban,"96.47"
Arunachal,Pradesh,2011,Male,35-44,Rural,"77.84"
Arunachal,Pradesh,2011,Male,45-54,Urban,"78.58"
Arunachal,Pradesh,2011,Male,45-54,Rural,"64.0"
Arunachal,Pradesh,2011,Male,55+,Urban,"88.47"
Arunachal,Pradesh,2011,Male,55+,Rural,"59.35"
Arunachal,Pradesh,2011,Female,15-24,Urban,"66.18"
Arunachal,Pradesh,2011,Female,15-24,Rural,"71.27"
Arunachal,Pradesh,2011,Female,25-34,Urban,"75.38"
Arunachal,Pradesh,2011,Female,25-34,Rural,"62.12"
Arunachal,Pradesh,2011,Female,35-44,Urban,"55.74"
Arunachal,Pradesh,2011,Female,35-44,Rural,"80.53"
Arunachal,Pradesh,2011,Female,45-54,Urban,"64.43"
Arunachal,Pradesh,2011,Female,45-54,Rural,"79.06"
Arunachal,Pradesh,2011,Female,55+,Urban,"57.72"
Arunachal,Pradesh,2011,Female,55+,Rural,"74.06"
Arunachal,Pradesh,2012,Male,15-24,Urban,"76.63"
Arunachal,Pradesh,2012,Male,15-24,Rural,"52.59"
Arunachal,Pradesh,2012,Male,25-34,Urban,"66.83"
Arunachal,Pradesh,2012,Male,25-34,Rural,"56.72"
Arunachal,Pradesh,2012,Male,35-44,Urban,"53.17"
Arunachal,Pradesh,2012,Male,35-44,Rural,"99.5"
Arunachal,Pradesh,2012,Male,45-54,Urban,"66.12"
Arunachal,Pradesh,2012,Male,45-54,Rural,"90.49"
Arunachal,Pradesh,2012,Male,55+,Urban,"62.73"
Arunachal,Pradesh,2012,Male,55+,Rural,"84.08"
Arunachal,Pradesh,2012,Female,15-24,Urban,"88.01"
Arunachal,Pradesh,2012,Female,15-24,Rural,"79.78"
Arunachal,Pradesh,2012,Female,25-34,Urban,"73.58"
Arunachal,Pradesh,2012,Female,25-34,Rural,"70.59"
Arunachal,Pradesh,2012,Female,35-44,Urban,"67.44"
Arunachal,Pradesh,2012,Female,35-44,Rural,"96.48"
Arunachal,Pradesh,2012,Female,45-54,Urban,"91.53"
Arunachal,Pradesh,2012,Female,45-54,Rural,"98.25"
Arunachal,Pradesh,2012,Female,55+,Urban,"56.21"
Arunachal,Pradesh,2012,Female,55+,Rural,"86.54"
Arunachal,Pradesh,2013,Male,15-24,Urban,"96.92"
Arunachal,Pradesh,2013,Male,15-24,Rural,"59.06"
Arunachal,Pradesh,2013,Male,25-34,Urban,"53.32"
Arunachal,Pradesh,2013,Male,25-34,Rural,"87.06"
Arunachal,Pradesh,2013,Male,35-44,Urban,"78.72"
Arunachal,Pradesh,2013,Male,35-44,Rural,"92.09"
Arunachal,Pradesh,2013,Male,45-54,Urban,"56.99"
Arunachal,Pradesh,2013,Male,45-54,Rural,"89.76"
Arunachal,Pradesh,2013,Male,55+,Urban,"60.08"
Arunachal,Pradesh,2013,Male,55+,Rural,"58.18"
Arunachal,Pradesh,2013,Female,15-24,Urban,"58.21"
Arunachal,Pradesh,2013,Female,15-24,Rural,"90.73"
Arunachal,Pradesh,2013,Female,25-34,Urban,"83.26"
Arunachal,Pradesh,2013,Female,25-34,Rural,"76.15"
Arunachal,Pradesh,2013,Female,35-44,Urban,"67.94"
Arunachal,Pradesh,2013,Female,35-44,Rural,"93.86"
Arunachal,Pradesh,2013,Female,45-54,Urban,"69.62"
Arunachal,Pradesh,2013,Female,45-54,Rural,"90.83"
Arunachal,Pradesh,2013,Female,55+,Urban,"71.96"
Arunachal,Pradesh,2013,Female,55+,Rural,"68.85"
Arunachal,Pradesh,2014,Male,15-24,Urban,"73.13"
Arunachal,Pradesh,2014,Male,15-24,Rural,"65.07"
Arunachal,Pradesh,2014,Male,25-34,Urban,"87.38"
Arunachal,Pradesh,2014,Male,25-34,Rural,"75.14"
Arunachal,Pradesh,2014,Male,35-44,Urban,"61.61"
Arunachal,Pradesh,2014,Male,35-44,Rural,"94.98"
Arunachal,Pradesh,2014,Male,45-54,Urban,"69.19"
Arunachal,Pradesh,2014,Male,45-54,Rural,"77.18"
Arunachal,Pradesh,2014,Male,55+,Urban,"95.32"
Arunachal,Pradesh,2014,Male,55+,Rural,"81.21"
Arunachal,Pradesh,2014,Female,15-24,Urban,"55.84"
Arunachal,Pradesh,2014,Female,15-24,Rural,"96.99"
Arunachal,Pradesh,2014,Female,25-34,Urban,"81.39"
Arunachal,Pradesh,2014,Female,25-34,Rural,"66.75"
Arunachal,Pradesh,2014,Female,35-44,Urban,"56.96"
Arunachal,Pradesh,2014,Female,35-44,Rural,"89.7"
Arunachal,Pradesh,2014,Female,45-54,Urban,"81.0"
Arunachal,Pradesh,2014,Female,45-54,Rural,"76.67"
Arunachal,Pradesh,2014,Female,55+,Urban,"94.69"
Arunachal,Pradesh,2014,Female,55+,Rural,"89.43"
Arunachal,Pradesh,2015,Male,15-24,Urban,"57.58"
Arunachal,Pradesh,2015,Male,15-24,Rural,"65.59"
Arunachal,Pradesh,2015,Male,25-34,Urban,"62.42"
Arunachal,Pradesh,2015,Male,25-34,Rural,"87.2"
Arunachal,Pradesh,2015,Male,35-44,Urban,"51.68"
Arunachal,Pradesh,2015,Male,35-44,Rural,"78.49"
Arunachal,Pradesh,2015,Male,45-54,Urban,"88.12"
Arunachal,Pradesh,2015,Male,45-54,Rural,"93.84"
Arunachal,Pradesh,2015,Male,55+,Urban,"67.1"
Arunachal,Pradesh,2015,Male,55+,Rural,"91.06"
Arunachal,Pradesh,2015,Female,15-24,Urban,"55.53"
Arunachal,Pradesh,2015,Female,15-24,Rural,"92.32"
Arunachal,Pradesh,2015,Female,25-34,Urban,"56.37"
Arunachal,Pradesh,2015,Female,25-34,Rural,"69.86"
Arunachal,Pradesh,2015,Female,35-44,Urban,"89.86"
Arunachal,Pradesh,2015,Female,35-44,Rural,"57.5"
Arunachal,Pradesh,2015,Female,45-54,Urban,"61.46"
Arunachal,Pradesh,2015,Female,45-54,Rural,"86.11"
Arunachal,Pradesh,2015,Female,55+,Urban,"86.0"
Arunachal,Pradesh,2015,Female,55+,Rural,"82.06"
Arunachal,Pradesh,2016,Male,15-24,Urban,"84.7"
Arunachal,Pradesh,2016,Male,15-24,Rural,"77.14"
Arunachal,Pradesh,2016,Male,25-34,Urban,"62.59"
Arunachal,Pradesh,2016,Male,25-34,Rural,"67.28"
Arunachal,Pradesh,2016,Male,35-44,Urban,"59.08"
Arunachal,Pradesh,2016,Male,35-44,Rural,"95.42"
Arunachal,Pradesh,2016,Male,45-54,Urban,"79.17"
Arunachal,Pradesh,2016,Male,45-54,Rural,"70.04"
Arunachal,Pradesh,2016,Male,55+,Urban,"73.1"
Arunachal,Pradesh,2016,Male,55+,Rural,"97.36"
Arunachal,Pradesh,2016,Female,15-24,Urban,"57.67"
Arunachal,Pradesh,2016,Female,15-24,Rural,"79.31"
Arunachal,Pradesh,2016,Female,25-34,Urban,"75.29"
Arunachal,Pradesh,2016,Female,25-34,Rural,"80.57"
Arunachal,Pradesh,2016,Female,35-44,Urban,"50.91"
Arunachal,Pradesh,2016,Female,35-44,Rural,"93.61"
Arunachal,Pradesh,2016,Female,45-54,Urban,"96.61"
Arunachal,Pradesh,2016,Female,45-54,Rural,"78.26"
Arunachal,Pradesh,2016,Female,55+,Urban,"84.83"
Arunachal,Pradesh,2016,Female,55+,Rural,"96.12"
Arunachal,Pradesh,2017,Male,15-24,Urban,"85.36"
Arunachal,Pradesh,2017,Male,15-24,Rural,"57.63"
Arunachal,Pradesh,2017,Male,25-34,Urban,"78.81"
Arunachal,Pradesh,2017,Male,25-34,Rural,"80.34"
Arunachal,Pradesh,2017,Male,35-44,Urban,"71.21"
Arunachal,Pradesh,2017,Male,35-44,Rural,"86.82"
Arunachal,Pradesh,2017,Male,45-54,Urban,"96.72"
Arunachal,Pradesh,2017,Male,45-54,Rural,"96.28"
Arunachal,Pradesh,2017,Male,55+,Urban,"72.54"
Arunachal,Pradesh,2017,Male,55+,Rural,"55.66"
Arunachal,Pradesh,2017,Female,15-24,Urban,"99.24"
Arunachal,Pradesh,2017,Female,15-24,Rural,"91.94"
Arunachal,Pradesh,2017,Female,25-34,Urban,"56.23"
Arunachal,Pradesh,2017,Female,25-34,Rural,"96.04"
Arunachal,Pradesh,2017,Female,35-44,Urban,"93.49"
Arunachal,Pradesh,2017,Female,35-44,Rural,"75.94"
Arunachal,Pradesh,2017,Female,45-54,Urban,"79.56"
Arunachal,Pradesh,2017,Female,45-54,Rural,"69.95"
Arunachal,Pradesh,2017,Female,55+,Urban,"52.74"
Arunachal,Pradesh,2017,Female,55+,Rural,"66.76"
Arunachal,Pradesh,2018,Male,15-24,Urban,"90.14"
Arunachal,Pradesh,2018,Male,15-24,Rural,"50.23"
Arunachal,Pradesh,2018,Male,25-34,Urban,"66.67"
Arunachal,Pradesh,2018,Male,25-34,Rural,"69.91"
Arunachal,Pradesh,2018,Male,35-44,Urban,"76.87"
Arunachal,Pradesh,2018,Male,35-44,Rural,"95.99"
Arunachal,Pradesh,2018,Male,45-54,Urban,"67.32"
Arunachal,Pradesh,2018,Male,45-54,Rural,"67.35"
Arunachal,Pradesh,2018,Male,55+,Urban,"86.88"
Arunachal,Pradesh,2018,Male,55+,Rural,"72.61"
Arunachal,Pradesh,2018,Female,15-24,Urban,"61.23"
Arunachal,Pradesh,2018,Female,15-24,Rural,"72.62"
Arunachal,Pradesh,2018,Female,25-34,Urban,"57.04"
Arunachal,Pradesh,2018,Female,25-34,Rural,"58.82"
Arunachal,Pradesh,2018,Female,35-44,Urban,"74.92"
Arunachal,Pradesh,2018,Female,35-44,Rural,"70.95"
Arunachal,Pradesh,2018,Female,45-54,Urban,"95.74"
Arunachal,Pradesh,2018,Female,45-54,Rural,"68.12"
Arunachal,Pradesh,2018,Female,55+,Urban,"79.03"
Arunachal,Pradesh,2018,Female,55+,Rural,"81.61"
Arunachal,Pradesh,2019,Male,15-24,Urban,"50.65"
Arunachal,Pradesh,2019,Male,15-24,Rural,"83.18"
Arunachal,Pradesh,2019,Male,25-34,Urban,"58.9"
Arunachal,Pradesh,2019,Male,25-34,Rural,"98.05"
Arunachal,Pradesh,2019,Male,35-44,Urban,"57.43"
Arunachal,Pradesh,2019,Male,35-44,Rural,"70.73"
Arunachal,Pradesh,2019,Male,45-54,Urban,"54.27"
Arunachal,Pradesh,2019,Male,45-54,Rural,"99.84"
Arunachal,Pradesh,2019,Male,55+,Urban,"75.11"
Arunachal,Pradesh,2019,Male,55+,Rural,"79.77"
Arunachal,Pradesh,2019,Female,15-24,Urban,"53.35"
Arunachal,Pradesh,2019,Female,15-24,Rural,"87.5"
Arunachal,Pradesh,2019,Female,25-34,Urban,"60.5"
Arunachal,Pradesh,2019,Female,25-34,Rural,"94.9"
Arunachal,Pradesh,2019,Female,35-44,Urban,"60.26"
Arunachal,Pradesh,2019,Female,35-44,Rural,"59.53"
Arunachal,Pradesh,2019,Female,45-54,Urban,"51.83"
Arunachal,Pradesh,2019,Female,45-54,Rural,"73.6"
Arunachal,Pradesh,2019,Female,55+,Urban,"78.24"
Arunachal,Pradesh,2019,Female,55+,Rural,"53.29"
Arunachal,Pradesh,2020,Male,15-24,Urban,"88.78"
Arunachal,Pradesh,2020,Male,15-24,Rural,"72.66"
Arunachal,Pradesh,2020,Male,25-34,Urban,"76.22"
Arunachal,Pradesh,2020,Male,25-34,Rural,"72.04"
Arunachal,Pradesh,2020,Male,35-44,Urban,"70.04"
Arunachal,Pradesh,2020,Male,35-44,Rural,"77.98"
Arunachal,Pradesh,2020,Male,45-54,Urban,"57.76"
Arunachal,Pradesh,2020,Male,45-54,Rural,"59.1"
Arunachal,Pradesh,2020,Male,55+,Urban,"93.09"
Arunachal,Pradesh,2020,Male,55+,Rural,"97.31"
Arunachal,Pradesh,2020,Female,15-24,Urban,"68.67"
Arunachal,Pradesh,2020,Female,15-24,Rural,"63.54"
Arunachal,Pradesh,2020,Female,25-34,Urban,"82.2"
Arunachal,Pradesh,2020,Female,25-34,Rural,"70.44"
Arunachal,Pradesh,2020,Female,35-44,Urban,"51.27"
Arunachal,Pradesh,2020,Female,35-44,Rural,"57.81"
Arunachal,Pradesh,2020,Female,45-54,Urban,"85.8"
Arunachal,Pradesh,2020,Female,45-54,Rural,"82.95"
Arunachal,Pradesh,2020,Female,55+,Urban,"51.35"
Arunachal,Pradesh,2020,Female,55+,Rural,"61.1"
Arunachal,Pradesh,2021,Male,15-24,Urban,"61.55"
Arunachal,Pradesh,2021,Male,15-24,Rural,"83.59"
Arunachal,Pradesh,2021,Male,25-34,Urban,"50.99"
Arunachal,Pradesh,2021,Male,25-34,Rural,"55.21"
Arunachal,Pradesh,2021,Male,35-44,Urban,"90.0"
Arunachal,Pradesh,2021,Male,35-44,Rural,"58.93"
Arunachal,Pradesh,2021,Male,45-54,Urban,"82.64"
Arunachal,Pradesh,2021,Male,45-54,Rural,"61.91"
Arunachal,Pradesh,2021,Male,55+,Urban,"54.97"
Arunachal,Pradesh,2021,Male,55+,Rural,"62.16"
Arunachal,Pradesh,2021,Female,15-24,Urban,"86.11"
